date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:57	63108/63108	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:29:53%20GMT	http://www.techshore.com/gas-turbine.html	D:/WEBSITE/techshore/www.techshore.com/gas-turbine.html	(from http://www.techshore.com/oil_gas.html)
22:07:57	61459/61459	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:30:58%20GMT	http://www.techshore.com/hazardous-areas.html	D:/WEBSITE/techshore/www.techshore.com/hazardous-areas.html	(from http://www.techshore.com/oil_gas.html)
22:07:58	59521/59521	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:36:30%20GMT	http://www.techshore.com/og_production.html	D:/WEBSITE/techshore/www.techshore.com/og_production.html	(from http://www.techshore.com/oil_gas.html)
22:07:59	61518/61518	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Jul%202021%2008:13:00%20GMT	http://www.techshore.com/pipe-fabrication.html	D:/WEBSITE/techshore/www.techshore.com/pipe-fabrication.html	(from http://www.techshore.com/oil_gas.html)
22:08:01	107559/107559	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2011:12:58%20GMT	http://www.techshore.com/assets/images/categories/prof-acc-thumb.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/prof-acc-thumb.jpg	(from http://www.techshore.com/course-list.html)
22:08:03	79873/79873	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Jan%202022%2009:03:11%20GMT	http://www.techshore.com/pg-diploma-in-Logistics-supplychain-management.html	D:/WEBSITE/techshore/www.techshore.com/pg-diploma-in-Logistics-supplychain-management.html	(from http://www.techshore.com/logistics.html)
22:08:05	79923/79923	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Jan%202022%2009:03:47%20GMT	http://www.techshore.com/diploma%20-%20logistics%20-supply%20-chain-%20management.html	D:/WEBSITE/techshore/www.techshore.com/diploma%20-%20logistics%20-supply%20-chain-%20management.html	(from http://www.techshore.com/logistics.html)
22:08:11	154730/154730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Feb%202022%2009:50:59%20GMT	http://www.techshore.com/assets/images/Diploma-oil-gas.jpeg	D:/WEBSITE/techshore/www.techshore.com/assets/images/Diploma-oil-gas.jpg	(from http://www.techshore.com/oil_gas.html)
22:08:18	45202/45202	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2004:59:54%20GMT	http://www.techshore.com/assets/images/blog/66.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/blog/66.jpg	(from http://www.techshore.com/logistics.html)
22:08:19	83075/83075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Apr%202021%2012:49:39%20GMT	http://www.techshore.com/assets/images/certification-in-logistics-and-supply-chain-management.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/certification-in-logistics-and-supply-chain-management.jpg	(from http://www.techshore.com/logistics.html)
22:08:21	130314/130314	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20May%202020%2004:30:18%20GMT	http://www.techshore.com/assets/images/oil-sylb.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/oil-sylb.jpg	(from http://www.techshore.com/oil_gas.html)
22:08:23	141434/141434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20May%202020%2005:22:50%20GMT	http://www.techshore.com/assets/images/oil-wrk.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/oil-wrk.jpg	(from http://www.techshore.com/oil_gas.html)
22:08:25	38968/38968	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2005:24:54%20GMT	http://www.techshore.com/assets/images/blog/77.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/blog/77.jpg	(from http://www.techshore.com/logistics.html)
22:08:25	32311/32311	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2005:30:30%20GMT	http://www.techshore.com/assets/images/blog/88.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/blog/88.jpg	(from http://www.techshore.com/logistics.html)
22:08:26	4855/4855	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Aug%202020%2010:18:08%20GMT	http://www.techshore.com/assets/css/css-prog-bar.css	D:/WEBSITE/techshore/www.techshore.com/assets/css/css-prog-bar.css	(from http://www.techshore.com/placement.html)
22:08:31	70750/70750	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2019:41:04%20GMT	http://www.techshore.com/assets/images/categories/scm.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/scm.jpg	(from http://www.techshore.com/logistics.html)
22:08:32	40486/40486	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jul%202020%2019:22:48%20GMT	http://www.techshore.com/assets/images/placement/pl1.png	D:/WEBSITE/techshore/www.techshore.com/assets/images/placement/pl1.png	(from http://www.techshore.com/placement.html)
22:08:33	41929/41929	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jul%202020%2020:08:26%20GMT	http://www.techshore.com/assets/images/placement/pl14.png	D:/WEBSITE/techshore/www.techshore.com/assets/images/placement/pl14.png	(from http://www.techshore.com/placement.html)
